Territory,LOCATION_NAME,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,WS_TERRITORY,WEIGHT FACTOR,AWS
LAKE,LOLGORIAN,margarine,ONJA,30,0.012203877,0.015161087,,0.099249374,
LAKE,LOLGORIAN,milking jelly,SAWA MILKING JELLY,191.614,0.001835087,0.000985419,,0.051647103,
LAKE,LOLGORIAN,oil,FRESH FRI,1660.834,0.022536941,0.004245763,,0.027206698,
LAKE,LOLGORIAN,oil,POPCO,112.252,0.001212597,0.001553222,,0.014495198,
LAKE,LOLGORIAN,oil,SALIT,3335.034,0.031124472,0.003902807,,0.047442204,
LAKE,LOLGORIAN,petroleum jelly,SAWA PETROLLEUM JELLY,2.55,2.42E-05,1.31E-05,,0.005495267,
LAKE,LOLGORIAN,toilet soap,SAWA SOAP,301.954,0.00289193,0.001552868,,0.006616214,
LAKE,LONDIANI,bar soap,USHINDI BAR,39.85,0.001957392,0.000727913,,0.006357487,
LAKE,LONDIANI,bar soap,WHITEWASH,19.775,0.000289778,0.000705141,,0.003440581,
EASTERN,SALAMA,bathing soap,AFRISENSE,1.155,0.000931815,0.003834248,,0.017815446,
LAKE,LONDIANI,bathing soap,DETREX,16.56,0.000494722,0.000673123,,0.00305417,
LAKE,LONDIANI,bathing soap,SAWA SOAP,25.385,0.000242936,0.000130548,,0.008177202,
LAKE,LONDIANI,glycerine,SAWA GLYCERINE,7.616472222,7.27E-05,3.92E-05,,0.002419544,
LAKE,LONDIANI,handwash,SAWA HANDWASH,1.028333333,9.65E-06,5.29E-06,,0.00329906,
LAKE,LONDIANI,lotion,BELLEZA,11.0560625,0.006642512,0.002700861,,0.01817581,
LAKE,LONDIANI,lotion,FRESCO,9.462395833,0.009524775,0.004039116,,0.027794205,
LAKE,LONDIANI,margarine,ONJA,3.5,0.001333197,0.001768793,,0.010842369,
LAKE,LONDIANI,milking jelly,SAWA MILKING JELLY,21.68177778,0.000207466,0.000111504,,0.005838966,
LAKE,LONDIANI,oil,FRESH FRI,327.4891667,0.004434203,0.000837195,,0.00535299,
LAKE,LONDIANI,oil,SALIT,30.74083333,0.000282771,3.60E-05,,0.000431021,
LAKE,LONDIANI,petroleum jelly,SAWA PETROLLEUM JELLY,1.12625,1.06E-05,5.79E-06,,0.002401293,
LAKE,LONDIANI,toilet soap,SAWA SOAP,63.8885,0.000611724,0.000328561,,0.001399515,
LAKE,LONGISA,bar soap,NDUME,2353,0.01862565,0.003014941,,0.029410588,
LAKE,LONGISA,bar soap,USHINDI BAR,407.65,0.020023356,0.007446266,,0.065034619,
LAKE,LONGISA,bar soap,WHITEWASH,0.7,1.03E-05,2.50E-05,,0.00012179,
LAKE,LONGISA,bathing soap,DETREX,29.84,0.000891455,0.001212922,,0.005503407,
LAKE,LONGISA,bathing soap,SAWA SOAP,45.04,0.000431192,0.000231629,,0.01451392,
LAKE,LONGISA,detergent,RAINBOW,0.5,0.000424875,0.011150758,,0.018339768,
LAKE,LONGISA,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,LONGISA,dishwashing liquid,USHINDI DISHWASHING LIQUID,209.67,0.010298779,0.0038299,,0.092472811,
LAKE,LONGISA,dishwashing paste,USHINDI DISHWASHING PASTE,124.8,0.00613005,0.002279637,,0.129487446,
LAKE,LONGISA,fat,FRYMATE,24,0.000818858,0.002559454,,0.008568824,
LAKE,LONGISA,glycerine,SAWA GLYCERINE,47.12434028,0.000451156,0.000242348,,0.015005224,
LAKE,LONGISA,lotion,BELLEZA,32.37135417,0.019565217,0.007907927,,0.053536021,
LAKE,LONGISA,lotion,FRESCO,11.75329167,0.011855304,0.005017007,,0.034594914,
LAKE,LONGISA,margarine,ONJA,36,0.014665163,0.018193304,,0.119266055,
LAKE,LONGISA,milking jelly,SAWA MILKING JELLY,96.32916667,0.000922443,0.000495395,,0.025961446,
LAKE,LONGISA,oil,FRESH FRI,3291.9995,0.044683171,0.008415682,,0.053941729,
LAKE,LONGISA,oil,POPCO,171.038,0.001879348,0.00236664,,0.022465442,
LAKE,LONGISA,oil,SALIT,2268.0705,0.021165619,0.002654198,,0.03226219,
LAKE,LONGISA,petroleum jelly,SAWA PETROLLEUM JELLY,4.08,3.89E-05,2.10E-05,,0.008820134,
LAKE,LONGISA,toilet soap,SAWA SOAP,205.6425,0.001969453,0.001057564,,0.004505752,
LAKE,LORET,bar soap,USHINDI BAR,7.35,0.000361025,0.000134257,,0.001172585,
LAKE,LORET,bar soap,WHITEWASH,1.05,1.54E-05,3.74E-05,,0.000182686,
EASTERN,KALUNDU,bathing soap,AFRISENSE,1.145,0.000922768,0.003801051,,0.01764248,
LAKE,LORET,bathing soap,DETREX,1.52,4.54E-05,6.18E-05,,0.000280334,
LAKE,LORET,bathing soap,SAWA SOAP,5.31,5.07E-05,2.73E-05,,0.001705078,
LAKE,LORET,detergent,RAINBOW,1,0.000983922,0.022301517,,0.042471042,
LAKE,LORET,glycerine,SAWA GLYCERINE,2.698638889,2.56E-05,1.39E-05,,0.000852913,
LAKE,LORET,lotion,BELLEZA,3.58575,0.002113527,0.000875955,,0.005783212,
LAKE,LORET,lotion,FRESCO,2.0916875,0.002026548,0.000892857,,0.005913661,
LAKE,LORET,margarine,ONJA,1,0.000307661,0.00050537,,0.002502085,
LAKE,LORET,milking jelly,SAWA MILKING JELLY,1.9805,1.88E-05,1.02E-05,,0.000528149,
LAKE,LORET,oil,FRESH FRI,28.51566667,0.000375058,7.29E-05,,0.000452772,
LAKE,LORET,oil,SALIT,0.4455,0,5.21E-07,,0,
LAKE,LORET,petroleum jelly,SAWA PETROLLEUM JELLY,0.23375,2.04E-06,1.20E-06,,0.000461787,
LAKE,LORET,toilet soap,SAWA SOAP,17.537,0.000167767,9.02E-05,,0.00038382,
LAKE,LUANDA,bar soap,NDUME,9666,0.07651319,0.012385218,,0.120817147,
LAKE,LUANDA,bar soap,USHINDI BAR,752.675,0.036970635,0.013748603,,0.120078332,
LAKE,LUANDA,bar soap,WHITEWASH,705.665,0.010340641,0.025162749,,0.122776127,
LAKE,LUANDA,bathing soap,4U,222.25,0.004392117,0.003891286,,0.004392117,
LAKE,LUANDA,bathing soap,DETREX,496.16,0.014822527,0.02016767,,0.091507057,
LAKE,LUANDA,bathing soap,SAWA SOAP,204.065,0.001954344,0.001049451,,0.065783137,
LAKE,LUANDA,bodywash,SAWA BODYWASH,12.44,0.000118948,6.40E-05,,0.333221533,
LAKE,LUANDA,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,LUANDA,dishwashing liquid,USHINDI DISHWASHING LIQUID,208.559,0.010244207,0.003809606,,0.091982816,
LAKE,LUANDA,dishwashing paste,USHINDI DISHWASHING PASTE,81.6,0.00400811,0.001490532,,0.084664868,
LAKE,LUANDA,fat,FRYMATE,24,0.000818858,0.002559454,,0.008568824,
LAKE,LUANDA,fat,MPISHI POA,50.167,0.002785758,0.00488051,,0.019866128,
LAKE,LUANDA,glycerine,SAWA GLYCERINE,77.42686111,0.000741396,0.000398186,,0.024658436,
LAKE,LUANDA,lotion,BELLEZA,80.28095833,0.048611111,0.01961166,,0.13301388,
LAKE,LUANDA,lotion,FRESCO,45.31989583,0.046002635,0.019345238,,0.134240095,
LAKE,LUANDA,margarine,ONJA,69,0.028202236,0.034870499,,0.229357798,
LAKE,LUANDA,milking jelly,SAWA MILKING JELLY,621.9956667,0.005957309,0.003198756,,0.167663844,
LAKE,LUANDA,oil,FRESH FRI,3315.935333,0.045008147,0.008476872,,0.05433404,
LAKE,LUANDA,oil,POPCO,1751.662,0.0198068,0.024237614,,0.236767465,
LAKE,LUANDA,oil,SALIT,12302.141,0.114821895,0.014396518,,0.175019959,
LAKE,LUANDA,petroleum jelly,SAWA PETROLLEUM JELLY,64.77,0.000620167,0.000333095,,0.140706534,
LAKE,LUANDA,toilet soap,SAWA SOAP,1615.958,0.015477541,0.008310437,,0.035409816,
LAKE,MADIANY,bar soap,NDUME,70,0.000554099,8.97E-05,,0.000874943,
LAKE,MADIANY,milking jelly,SAWA MILKING JELLY,53.01066667,0.000507536,0.00027262,,0.014284204,
LAKE,MADIANY,oil,SALIT,400.952,0.003738258,0.000469212,,0.005698128,
LAKE,MADIANY,toilet soap,SAWA SOAP,10.8,0.00010324,5.55E-05,,0.000236193,
LAKE,MAGADA,bar soap,NDUME,50,0.000395785,6.41E-05,,0.000624959,
LAKE,MAGADA,fat,FRYMATE,100,0.00346708,0.010664392,,0.036280766,
LAKE,MAGADA,oil,SALIT,115.83,0.001076979,0.000135549,,0.00164161,
LAKE,MAGENA,bar soap,NDUME,24530,0.194172206,0.031430727,,0.306605071,
LAKE,MAGENA,bar soap,POPCO,540,0.006064119,0.007471939,,0.154318173,
LAKE,MAGENA,bar soap,USHINDI BAR,190,0.009332608,0.003470601,,0.030311732,
LAKE,MAGENA,bathing soap,DETREX,11.52,0.000344154,0.000468259,,0.00212464,
LAKE,MAGENA,bodywash,SAWA BODYWASH,6.22,5.94E-05,3.20E-05,,0.166325675,
LAKE,MAGENA,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,MAGENA,dishwashing liquid,USHINDI DISHWASHING LIQUID,66.594,0.00327103,0.001216427,,0.029370603,
LAKE,MAGENA,fat,FRYMATE,1546,0.053852989,0.164871494,,0.563536919,
LAKE,MAGENA,glycerine,SAWA GLYCERINE,41.46241667,0.000396926,0.00021323,,0.013201554,
LAKE,MAGENA,handwash,SAWA HANDWASH,6.17,5.89E-05,3.17E-05,,0.020142418,
LAKE,MAGENA,lotion,BELLEZA,13.745375,0.008272947,0.003357828,,0.022637145,
LAKE,MAGENA,lotion,FRESCO,14.343,0.014489817,0.006122449,,0.042282673,
LAKE,MAGENA,margarine,ONJA,6,0.002358732,0.003032217,,0.019182652,
LAKE,MAGENA,milking jelly,SAWA MILKING JELLY,107.8866667,0.001033142,0.000554832,,0.029076968,
LAKE,MAGENA,oil,FRESH FRI,3476.794,0.047192115,0.008888092,,0.056970536,
LAKE,MAGENA,oil,POPCO,247.68,0.002748623,0.003427129,,0.032856614,
LAKE,MAGENA,oil,SALIT,36042.806,0.33641315,0.042178912,,0.512785612,
LAKE,MAGENA,petroleum jelly,SAWA PETROLLEUM JELLY,2.805,2.67E-05,1.44E-05,,0.006049411,
LAKE,MAGENA,toilet soap,SAWA SOAP,447.468,0.004285672,0.002301208,,0.009804844,
LAKE,MAHANGA,bar soap,NDUME,20,0.000158314,2.56E-05,,0.000249984,
LAKE,MAHANGA,bathing soap,4U,12,0.000208912,0.000210103,,0.000208912,
LAKE,MAHANGA,glycerine,SAWA GLYCERINE,0.756583333,7.04E-06,3.89E-06,,0.000234249,
LAKE,MAHANGA,oil,FRESH FRI,131.872,0.001778321,0.000337118,,0.002146797,
LAKE,MAHANGA,oil,POPCO,17.82,0.000141548,0.000246574,,0.001692046,
LAKE,MAHANGA,oil,SALIT,179.984,0.001675781,0.000210625,,0.002554349,
LAKE,MANYWANDA,bar soap,NDUME,730,0.005778464,0.000935362,,0.009124407,
LAKE,MANYWANDA,bar soap,USHINDI BAR,60,0.002947139,0.001095979,,0.009572126,
LAKE,MANYWANDA,bar soap,WHITEWASH,8.4,0.000123092,0.000299529,,0.001461486,
LAKE,MANYWANDA,bathing soap,4U,12,0.000208912,0.000210103,,0.000208912,
LAKE,MANYWANDA,glycerine,SAWA GLYCERINE,1.210583333,1.14E-05,6.23E-06,,0.000378876,
LAKE,MANYWANDA,milking jelly,SAWA MILKING JELLY,46.27866667,0.000443056,0.000237999,,0.012469478,
LAKE,MANYWANDA,oil,FRESH FRI,99.796,0.001342827,0.000255119,,0.001621067,
LAKE,MANYWANDA,oil,POPCO,17.82,0.000141548,0.000246574,,0.001692046,
LAKE,MANYWANDA,oil,SALIT,1790.916,0.016711942,0.00209581,,0.025473568,
LAKE,MANYWANDA,petroleum jelly,SAWA PETROLLEUM JELLY,4.59,4.38E-05,2.36E-05,,0.009928423,
LAKE,MANYWANDA,toilet soap,SAWA SOAP,43.824,0.000419545,0.000225375,,0.000959844,
LAKE,MASARA,bar soap,NDUME,11481.2,0.090881775,0.014711067,,0.143505672,
LAKE,MASARA,bar soap,POPCO,100,0.001073635,0.001383692,,0.027321584,
LAKE,MASARA,bar soap,USHINDI BAR,263.425,0.01293917,0.004811806,,0.042025621,
LAKE,MASARA,bar soap,WHITEWASH,738.3,0.010818866,0.026326454,,0.128454174,
LAKE,MASARA,bathing soap,4U,12,0.000208912,0.000210103,,0.000208912,
NAIROBI,KIKUYU GITARU,bathing soap,AFRISENSE,1.145,0.000922768,0.001403689,67.59199191,0.012244898,0.827657044
LAKE,MASARA,bathing soap,DETREX,437.48,0.013069492,0.017782474,,0.080684673,
LAKE,MASARA,bathing soap,SAWA SOAP,88.08,0.000843432,0.000452972,,0.028389896,
LAKE,MASARA,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,MASARA,dishwashing liquid,USHINDI DISHWASHING LIQUID,27.554,0.001353425,0.00050331,,0.01215241,
LAKE,MASARA,dishwashing paste,USHINDI DISHWASHING PASTE,62.4,0.003065025,0.001139818,,0.064743723,
LAKE,MASARA,fat,FRYMATE,12,0.000400718,0.001279727,,0.004193254,
LAKE,MASARA,fat,MPISHI POA,2473.589,0.140226511,0.240643752,,1,
LAKE,MASARA,glycerine,SAWA GLYCERINE,883.4707292,0.008461733,0.004543452,,0.281432864,
LAKE,MASARA,handwash,SAWA HANDWASH,6.17,5.89E-05,3.17E-05,,0.020142418,
LAKE,MASARA,lotion,BELLEZA,22.4109375,0.01352657,0.005474719,,0.037012558,
LAKE,MASARA,lotion,FRESCO,15.93666667,0.016111055,0.006802721,,0.047013601,
LAKE,MASARA,margarine,ONJA,17.5,0.007076197,0.008843967,,0.057547957,
LAKE,MASARA,milking jelly,SAWA MILKING JELLY,206.3206667,0.001975948,0.001061052,,0.055611537,
LAKE,MASARA,oil,FRESH FRI,1740.166,0.023614026,0.004448568,,0.02850696,
LAKE,MASARA,oil,POPCO,691.416,0.00778148,0.009567071,,0.093018627,
LAKE,MASARA,oil,SALIT,36759.308,0.343100856,0.043017395,,0.522979504,
LAKE,MASARA,petroleum jelly,SAWA PETROLLEUM JELLY,7.62875,7.29E-05,3.92E-05,,0.016531979,
LAKE,MASARA,toilet soap,SAWA SOAP,1889.141,0.018094105,0.009715344,,0.04139604,
LAKE,MASENO,bar soap,NDUME,1558,0.012332666,0.001996293,,0.019473734,
LAKE,MASENO,bar soap,USHINDI BAR,200,0.009823798,0.003653264,,0.031907087,
LAKE,MASENO,bar soap,WHITEWASH,20,0.000293075,0.000713164,,0.003479728,
LAKE,MASENO,bathing soap,4U,84,0.001641448,0.001470722,,0.001641448,
LAKE,MASENO,bathing soap,DETREX,34.56,0.001032462,0.001404778,,0.006373919,
LAKE,MASENO,bathing soap,SAWA SOAP,30.24,0.000289437,0.000155516,,0.009742441,
LAKE,MASENO,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,MASENO,glycerine,SAWA GLYCERINE,45.85025,0.000438953,0.000235796,,0.014599348,
LAKE,MASENO,lotion,BELLEZA,9.562,0.005736715,0.00233588,,0.01569729,
LAKE,MASENO,lotion,FRESCO,4.781,0.004762387,0.002040816,,0.013897102,
LAKE,MASENO,margarine,ONJA,6,0.002358732,0.003032217,,0.019182652,
LAKE,MASENO,milking jelly,SAWA MILKING JELLY,168.996,0.00161845,0.000869101,,0.045550034,
LAKE,MASENO,oil,FRESH FRI,2216.866,0.030086152,0.005667206,,0.03632014,
LAKE,MASENO,oil,POPCO,16.04,0.000121359,0.000221944,,0.001450713,
LAKE,MASENO,oil,SALIT,4059.426,0.037885821,0.004750523,,0.057748349,
LAKE,MASENO,petroleum jelly,SAWA PETROLLEUM JELLY,6.12,5.84E-05,3.15E-05,,0.01325329,
LAKE,MASENO,toilet soap,SAWA SOAP,276.864,0.002651617,0.001423837,,0.00606642,
LAKE,MBITA,bar soap,NDUME,6697.6,0.053016215,0.008581754,,0.083714559,
LAKE,MBITA,bar soap,POPCO,630,0.007084899,0.008717262,,0.180294748,
LAKE,MBITA,bar soap,USHINDI BAR,456.1,0.022403171,0.008331269,,0.072764111,
LAKE,MBITA,bar soap,WHITEWASH,328.4,0.004812293,0.011710155,,0.05713714,
EASTERN,ATHI,bathing soap,AFRISENSE,1.125,0.000904674,0.003734657,,0.017296549,
LAKE,MBITA,bathing soap,DETREX,149.76,0.004474004,0.006087372,,0.027620318,
LAKE,MBITA,bathing soap,SAWA SOAP,55.44,0.000530804,0.000285113,,0.017866851,
LAKE,MBITA,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,MBITA,dishwashing liquid,USHINDI DISHWASHING LIQUID,27.142,0.001333188,0.000495784,,0.011970702,
LAKE,MBITA,dishwashing paste,USHINDI DISHWASHING PASTE,86.4,0.004243881,0.00157821,,0.089645155,
LAKE,MBITA,fat,FRYMATE,36,0.001236998,0.003839181,,0.012944394,
LAKE,MBITA,fat,MPISHI POA,150.598,0.008481552,0.014650966,,0.060484652,
LAKE,MBITA,glycerine,SAWA GLYCERINE,367.5653333,0.00352036,0.00189029,,0.117085341,
LAKE,MBITA,handwash,SAWA HANDWASH,6.17,5.89E-05,3.17E-05,,0.020142418,
LAKE,MBITA,lotion,BELLEZA,16.7335,0.010084541,0.00408779,,0.027594184,
LAKE,MBITA,lotion,FRESCO,7.1715,0.007194245,0.003061224,,0.020993495,
LAKE,MBITA,milking jelly,SAWA MILKING JELLY,70.32733333,0.000673396,0.000361675,,0.018952207,
LAKE,MBITA,oil,FRESH FRI,2088.544,0.028343932,0.005339163,,0.034216925,
LAKE,MBITA,oil,FRESH ZAIT,44.55,0.001108033,0.333333333,,1,
LAKE,MBITA,oil,POPCO,1017.542,0.011480404,0.014079652,,0.137235001,
LAKE,MBITA,oil,SALIT,9439.352,0.088101118,0.011046354,,0.13429019,
LAKE,MBITA,petroleum jelly,SAWA PETROLLEUM JELLY,3.315,3.15E-05,1.70E-05,,0.0071577,
LAKE,MBITA,toilet soap,SAWA SOAP,1533.76,0.014690244,0.007887715,,0.033608622,
LAKE,MERU,bar soap,NDUME,200,0.001583141,0.000256264,,0.002499838,
LAKE,MERU,bathing soap,DETREX,17.28,0.000516231,0.000702389,,0.00318696,
LAKE,MERU,milking jelly,SAWA MILKING JELLY,8.113333333,7.75E-05,4.17E-05,,0.002181359,
LAKE,MERU,oil,SALIT,89.1,0.000827486,0.000104269,,0.001261315,
LAKE,MIGORI,bar soap,NDUME,15065.4,0.119253239,0.019303566,,0.18830526,
LAKE,MIGORI,bar soap,POPCO,1180,0.013323004,0.016327571,,0.339040483,
LAKE,MIGORI,bar soap,USHINDI BAR,3221.125,0.158218405,0.058838104,,0.513883571,
LAKE,MIGORI,bar soap,WHITEWASH,5747.575,0.084223549,0.204948218,,1,
LAKE,MIGORI,bathing soap,4U,6,8.95E-05,0.000105052,,8.95E-05,
RIFT VALLEY,JEBI,bathing soap,AFRISENSE,1.125,0.000904674,0.000543464,,0.000904674,
LAKE,MIGORI,bathing soap,DETREX,4776.712667,0.142701854,0.194161491,,0.880971696,
LAKE,MIGORI,bathing soap,SAWA SOAP,3101.785,0.029708883,0.015951646,,1,
LAKE,MIGORI,bodywash,SAWA BODYWASH,13.98,0.000133698,7.19E-05,,0.374543015,
LAKE,MIGORI,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,MIGORI,dishwashing liquid,USHINDI DISHWASHING LIQUID,968.2483333,0.04755938,0.017686335,,0.427036033,
LAKE,MIGORI,dishwashing paste,USHINDI DISHWASHING PASTE,730.4,0.03587651,0.013341721,,0.757833575,
LAKE,MIGORI,fat,FRYMATE,156,0.005418402,0.016636451,,0.056700091,
LAKE,MIGORI,fat,MPISHI POA,75.132,0.00420161,0.007309236,,0.029963025,
LAKE,MIGORI,glycerine,SAWA GLYCERINE,3139.133958,0.030066614,0.016143722,,1,
LAKE,MIGORI,handwash,SAWA HANDWASH,191.7341667,0.001836238,0.000986037,,0.628023854,
LAKE,MIGORI,lotion,BELLEZA,602.9040208,0.365458937,0.147282106,,1,
LAKE,MIGORI,lotion,FRESCO,336.9608958,0.342689229,0.143835034,,1,
LAKE,MIGORI,margarine,ONJA,93.75,0.038355041,0.047378395,,0.311926606,
LAKE,MIGORI,milking jelly,SAWA MILKING JELLY,2112.308333,0.020231615,0.010863034,,0.569403118,
LAKE,MIGORI,oil,FRESH FRI,25814.671,0.350472055,0.065992739,,0.423091464,
LAKE,MIGORI,oil,POPCO,3367.99,0.038139207,0.046602623,,0.455910259,
LAKE,MIGORI,oil,SALIT,37623.92433,0.351171035,0.044029208,,0.535280663,
LAKE,MIGORI,petroleum jelly,SAWA PETROLLEUM JELLY,80.89875,0.00077465,0.000416041,,0.175756176,
LAKE,MIGORI,toilet soap,SAWA SOAP,11273.1565,0.107974779,0.057974812,,0.247026775,
LAKE,MIROGI,bar soap,NDUME,2050,0.016227192,0.002626702,,0.025623334,
LAKE,MIROGI,bar soap,POPCO,20,0.000166274,0.000276738,,0.004231295,
LAKE,MIROGI,bar soap,USHINDI BAR,13.625,0.000669246,0.000248879,,0.00217367,
LAKE,MIROGI,bar soap,WHITEWASH,8.4,0.000123092,0.000299529,,0.001461486,
WESTERN,BANJA,bathing soap,AFRISENSE,1.125,0.000904674,0.000466566,,0.002329604,
LAKE,MIROGI,bathing soap,DETREX,28.08,0.000838876,0.001141382,,0.00517881,
LAKE,MIROGI,bathing soap,SAWA SOAP,68.76,0.000658384,0.000353614,,0.022161182,
LAKE,MIROGI,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,MIROGI,dishwashing liquid,USHINDI DISHWASHING LIQUID,0.206,1.01E-05,3.76E-06,,9.09E-05,
LAKE,MIROGI,dishwashing paste,USHINDI DISHWASHING PASTE,4.8,0.000235771,8.77E-05,,0.004980286,
LAKE,MIROGI,fat,FRYMATE,48,0.001655139,0.005118908,,0.017319964,
LAKE,MIROGI,fat,MPISHI POA,400.528,0.022655958,0.038965471,,0.161566865,
LAKE,MIROGI,glycerine,SAWA GLYCERINE,29.77266667,0.000284961,0.000153113,,0.009477652,
LAKE,MIROGI,lotion,BELLEZA,10.06002083,0.006038647,0.002457541,,0.016523463,
LAKE,MIROGI,lotion,FRESCO,5.577833333,0.005573006,0.002380952,,0.016262567,
LAKE,MIROGI,margarine,ONJA,2,0.000717875,0.001010739,,0.005838198,
LAKE,MIROGI,milking jelly,SAWA MILKING JELLY,38.8005,0.00037143,0.000199541,,0.01045361,
LAKE,MIROGI,oil,FRESH FRI,1533.453667,0.020807506,0.003920128,,0.025118916,
LAKE,MIROGI,oil,FRESH ZAIT,44.55,0.001108033,0.333333333,,1,
LAKE,MIROGI,oil,POPCO,122.958,0.001334024,0.001701361,,0.015946724,
LAKE,MIROGI,oil,SALIT,4019.757167,0.037515559,0.004704101,,0.057183968,
LAKE,MIROGI,petroleum jelly,SAWA PETROLLEUM JELLY,1.16875,1.10E-05,6.01E-06,,0.00249365,
LAKE,MIROGI,toilet soap,SAWA SOAP,159.203,0.001524653,0.000818738,,0.003488129,
LAKE,MISORI,bar soap,NDUME,1460,0.011556927,0.001870724,,0.018248814,
LAKE,MISORI,bathing soap,4U,12,0.000208912,0.000210103,,0.000208912,
LAKE,MISORI,bathing soap,SAWA SOAP,10.08,9.63E-05,5.18E-05,,0.003242913,
LAKE,MISORI,margarine,ONJA,6,0.002358732,0.003032217,,0.019182652,
LAKE,MISORI,milking jelly,SAWA MILKING JELLY,1011.336,0.009686435,0.005201029,,0.272617191,
LAKE,MISORI,oil,SALIT,8299.667,0.077463496,0.009712643,,0.118075545,
LAKE,MISORI,petroleum jelly,SAWA PETROLLEUM JELLY,2.04,1.93E-05,1.05E-05,,0.004386978,
LAKE,MISORI,toilet soap,SAWA SOAP,26.64,0.000254956,0.000137002,,0.000583293,
LAKE,MOGOGOSIEK,bar soap,USHINDI BAR,152.775,0.007504154,0.002790637,,0.024373026,
LAKE,MOGOGOSIEK,bar soap,WHITEWASH,26.95,0.000394919,0.000960989,,0.004688934,
RIFT VALLEY,KAIBOI,bathing soap,AFRISENSE,1.125,0.000904674,0.001013048,,0.00868772,
LAKE,MOGOGOSIEK,bathing soap,DETREX,63.84,0.001907187,0.002594937,,0.011774046,
LAKE,MOGOGOSIEK,bathing soap,SAWA SOAP,302.73,0.002899363,0.001556859,,0.097592458,
LAKE,MOGOGOSIEK,dishwashing liquid,USHINDI DISHWASHING LIQUID,8.446,0.000414859,0.000154277,,0.003725022,
LAKE,MOGOGOSIEK,glycerine,SAWA GLYCERINE,79.88471528,0.000764937,0.000410826,,0.025441414,
LAKE,MOGOGOSIEK,handwash,SAWA HANDWASH,2.570833333,2.44E-05,1.32E-05,,0.008352067,
LAKE,MOGOGOSIEK,lotion,BELLEZA,84.86275,0.051388889,0.020730936,,0.140614673,
LAKE,MOGOGOSIEK,lotion,FRESCO,56.774375,0.057655284,0.024234694,,0.168243643,
LAKE,MOGOGOSIEK,margarine,ONJA,8.5,0.003384268,0.004295641,,0.027522936,
LAKE,MOGOGOSIEK,milking jelly,SAWA MILKING JELLY,164.6060556,0.001576403,0.000846525,,0.04436665,
LAKE,MOGOGOSIEK,oil,FRESH FRI,2460.3165,0.033391464,0.006289564,,0.040310328,
LAKE,MOGOGOSIEK,oil,SALIT,141.2275,0.001314035,0.000165271,,0.002002948,
LAKE,MOGOGOSIEK,petroleum jelly,SAWA PETROLLEUM JELLY,6.3325,6.04E-05,3.26E-05,,0.013715077,
LAKE,MOGOGOSIEK,toilet soap,SAWA SOAP,406.538,0.003893642,0.002090716,,0.00890795,
LAKE,MOGONGA,bar soap,NDUME,19239.2,0.152291802,0.02465153,,0.240474369,
LAKE,MOGONGA,bar soap,USHINDI BAR,125.3,0.006154609,0.00228877,,0.01998979,
LAKE,MOGONGA,bar soap,WHITEWASH,10,0.000146538,0.000356582,,0.001739864,
LAKE,MOGONGA,bathing soap,DETREX,41.12,0.001228439,0.001671426,,0.007583784,
LAKE,MOGONGA,bathing soap,SAWA SOAP,0.75,6.98E-06,3.86E-06,,0.000234947,
LAKE,MOGONGA,bodywash,SAWA BODYWASH,3.11,2.96E-05,1.60E-05,,0.082877746,
LAKE,MOGONGA,detergent,USHINDI DETERGENT,0,0,0,,,
LAKE,MOGONGA,dishwashing liquid,USHINDI DISHWASHING LIQUID,137.5198333,0.006754835,0.002511981,,0.060651717,
LAKE,MOGONGA,dishwashing paste,USHINDI DISHWASHING PASTE,15.2,0.000746609,0.000277648,,0.015770907,
LAKE,MOGONGA,fat,FRYMATE,25,0.000853703,0.002666098,,0.008933455,
LAKE,MOGONGA,glycerine,SAWA GLYCERINE,17.85566667,0.000170819,9.18E-05,,0.005681356,
LAKE,MOGONGA,handwash,SAWA HANDWASH,12.84416667,0.000122819,6.61E-05,,0.042006025,
LAKE,MOGONGA,lotion,BELLEZA,8.36675,0.005012077,0.002043895,,0.013714475,
LAKE,MOGONGA,lotion,FRESCO,5.97625,0.005978316,0.00255102,,0.017445299,
LAKE,MOGONGA,milking jelly,SAWA MILKING JELLY,86.388,0.000827226,0.00044427,,0.023281635,
LAKE,MOGONGA,oil,FRESH FRI,2402.178667,0.03260213,0.00614094,,0.039357441,
LAKE,MOGONGA,oil,POPCO,10.68,6.06E-05,0.000147778,,0.000724001,
LAKE,MOGONGA,oil,SALIT,7299.984,0.068132628,0.008542769,,0.103852752,
LAKE,MOGONGA,petroleum jelly,SAWA PETROLLEUM JELLY,0.085,6.11E-07,4.37E-07,,0.000138536,
LAKE,MOGONGA,toilet soap,SAWA SOAP,637.0158333,0.006101173,0.003276001,,0.013958381,
LAKE,MUHURU BAY,bar soap,NDUME,460,0.003641224,0.000589406,,0.005749626,
